panel_row,arch,mechanism,cell,epoch,dev_cer
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,11,0.1897965904827969
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,12,0.1832294722397313
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,13,0.1746202931556948
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,14,0.1714337442823182
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,15,0.1631300918594336
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,16,0.1580672512944951
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,17,0.1547783407038673
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,18,0.1521531931539704
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,19,0.1480082049746702
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,20,0.1482351239431354
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,21,0.1427634137225377
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,22,0.1407298925835559
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,23,0.137956152401954
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,24,0.1353035086952074
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,25,0.1332961377638938
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,26,0.1308926390930959
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,27,0.1281741733399013
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,28,0.1257882193481962
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,29,0.1239244130243822
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,30,0.1232283514334876
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,31,0.1219879805458756
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,32,0.1191156393663558
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,33,0.1183447976005013
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,34,0.1174937147826506
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,35,0.1154254681251535
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,36,0.1146067722057081
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,37,0.1139257747759668
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,38,0.1127336990637327
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,39,0.1117056380492553
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,40,0.1106851407424781
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,41,0.1107180128359626
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,42,0.1105315442933325
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,43,0.1095794513200598
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,44,0.1095433867365131
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,45,0.1089920156775846
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,46,0.1084438546926904
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,47,0.1088042033564401
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,48,0.1082343395612013
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,49,0.1084500616256214
2,rwkv6,vanilla,14m_rwkv6_causal_vanilla_seed42,50,0.1084183423101574
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,1,0.594232357604383
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,2,0.3831481579309386
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,3,0.3057207370537725
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,4,0.2545737087080478
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,5,0.2204622305107626
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,6,0.2051875174017365
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,7,0.1885302192441534
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,8,0.1729822924398694
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,9,0.1612264925757625
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,10,0.1481171233291774
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,11,0.1425397868093709
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,12,0.1349943369968451
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,13,0.1294413277573489
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,14,0.1258301163560551
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,15,0.1196147036626114
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,16,0.1159100015288439
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,17,0.1131814147237288
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,18,0.1095707300855541
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,19,0.1068229980805375
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,20,0.1048613836248639
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,21,0.1016678967830448
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,22,0.0995305086232535
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,23,0.0972563228457314
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,24,0.0961487176119413
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,25,0.094186657230543
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,26,0.091885874736934
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,27,0.091008697484155
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,28,0.0894633211641022
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,29,0.0878286795727816
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,30,0.0861765810813692
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,31,0.0843111954084568
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,32,0.08361092941337
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,33,0.0829671673169944
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,34,0.0818050852086705
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,35,0.0806048354360251
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,36,0.0796558119495606
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,37,0.078466623487767
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,38,0.0770357552959099
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,39,0.0773665069275303
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,40,0.0767058973255818
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,41,0.0763153084829628
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,42,0.0758175149807778
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,43,0.0754896293945108
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,44,0.0751292670753955
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,45,0.0753162296039025
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,46,0.0749952151474405
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,47,0.0747933354543694
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,48,0.0748739516187906
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,49,0.0746926737363754
2,rwkv6,MSDC,14m_rwkv6_causal_multidil_v2_seed42,50,0.0746814887745138
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,1,0.5826087747168099
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,2,0.3999947177912317
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,3,0.3341851321995507
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,4,0.2919402016223606
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,5,0.2614502531553904
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,6,0.2484221167358856
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,7,0.2287009232285596
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,8,0.2138918114981382
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,9,0.2019392450649256
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,10,0.1924782608490088
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,11,0.1840170124511104
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,12,0.1756565299606731
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,13,0.1706082321792657
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,14,0.1628919499571985
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,15,0.1591620586724466
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,16,0.1569467131143349
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,17,0.1534975377605304
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,18,0.1498588745159736
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,19,0.1448161596332287
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,20,0.1415060408098135
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,21,0.1381488885715287
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,22,0.1367982525076796
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,23,0.1322773710109935
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,24,0.1323958866610237
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,25,0.1300085179233521
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,26,0.1265406223280193
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,27,0.1250057871717808
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,28,0.1219897048018837
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,29,0.1214147341036222
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,30,0.1188804231082795
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,31,0.1179575584126348
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,32,0.1155617274237245
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,33,0.114588569941497
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,34,0.1130525488961358
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,35,0.1127418680119322
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,36,0.1107501625890443
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,37,0.1100933283733219
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,38,0.1091267096097134
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,39,0.1082112053430092
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,40,0.1085852110675749
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,41,0.10779447391346
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,42,0.1064711134731752
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,43,0.1062038754173592
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,44,0.1058081391151693
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,45,0.1058694262371588
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,46,0.1055512560739989
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,47,0.1052858874412414
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,48,0.1051275295272169
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,49,0.105108931143244
2,rwkv6,CVD,14m_rwkv6_causal_lucid_chunked_seed42,50,0.1050987386391877
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,1,0.6323529567917454
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,2,0.4258238675306408
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,3,0.3458177275455616
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,4,0.2963956906539063
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,5,0.2611451682170876
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,6,0.2434051192754511
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,7,0.226191709303193
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,8,0.2135078120933065
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,9,0.2014273959697661
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,10,0.1906730866918277
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,11,0.1820137209186415
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,12,0.1835056670443673
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,13,0.166687374825729
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,14,0.1648862641859712
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,15,0.1603204929401384
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,16,0.1547128501506284
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,17,0.1512672418445087
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,18,0.1468568730154872
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,19,0.1447045367915723
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,20,0.1415163334911975
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,21,0.1381176344566519
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,22,0.1357939557138106
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,23,0.131643898108643
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,24,0.1310589205226072
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,25,0.1289107033645034
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,26,0.1278176114028987
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,27,0.1240958218785192
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,28,0.1237917589215212
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,29,0.1203032307823006
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,30,0.1201977659859727
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,31,0.1181831219070655
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,32,0.1165884600279674
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,33,0.1155162888395176
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,34,0.1144954036167633
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,35,0.1135657520653292
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,36,0.1115429453420721
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,37,0.1102786277677104
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,38,0.11019495455318
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,39,0.1102391630687919
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,40,0.1085924397380571
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,41,0.1078829691095466
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,42,0.1080486859550162
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,43,0.1071539821919224
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,44,0.1071505088040248
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,45,0.1065561679533748
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,46,0.1062519830799936
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,47,0.1060802592359375
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,48,0.1060836026333055
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,49,0.1058546322447179
2,rwkv6,DHO,14m_rwkv6_causal_rse_strong_viscosity_seed42,50,0.1058045296600107
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,1,0.5661004700187162
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,2,0.3722851080548462
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,3,0.2931129918073818
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,4,0.250417899294676
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,5,0.2184680848122422
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,6,0.1992114033740571
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,7,0.1827004240910146
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,8,0.1702350731709835
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,9,0.1592345095534676
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,10,0.1479654084196685
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,11,0.1433115746567162
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,12,0.13475998038825
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,13,0.1302437014161727
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,14,0.1233219958957886
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,15,0.1228017771156108
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,16,0.1162110638195488
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,17,0.1129736266605203
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,18,0.1091982459367469
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,19,0.1076184817938103
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,20,0.1035890939445294
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,21,0.1019094355805992
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,22,0.1001065477228655
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,23,0.0960910504926402
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,24,0.0952615102343962
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,25,0.0939013256347713
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,26,0.0929476682997069
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,27,0.0902966380560086
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,28,0.0886013394023005
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,29,0.0875618867544465
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,30,0.0868842132918581
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,31,0.0842190906060467
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,32,0.0842452378445663
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,33,0.0831979815515083
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,34,0.081951996498718
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,35,0.0805061395461433
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,36,0.0791287268982811
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,37,0.078898143768728
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,38,0.0782801427301174
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,39,0.0775545687077397
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,40,0.0767956263682866
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,41,0.0765410386639318
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,42,0.0759582844773226
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,43,0.075289246544946
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,44,0.0749858628993523
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,45,0.0751511231299995
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,46,0.0749979067086167
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,47,0.0746175347282672
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,48,0.0745550835161785
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,49,0.074664780178561
2,rwkv6,composition,14m_rwkv6_causal_p7_seed42,50,0.0744544405897248
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,1,0.4044496681507318
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,2,0.2756515404692342
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,3,0.2261258854486593
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,4,0.1985809476723967
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,5,0.174805125266635
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,6,0.1656301892397608
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,7,0.1544906001555414
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,8,0.1444218529294851
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,9,0.1386176210888092
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,10,0.1321318157943786
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,11,0.1273391077240826
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,12,0.1250043253584548
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,13,0.122570118915818
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,14,0.1193586932426581
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,15,0.1145412894128354
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,16,0.1107736975951096
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,17,0.1077024323863715
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,18,0.1074392180099244
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,19,0.1054808362402653
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,20,0.1046490208349135
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,21,0.1023084125782837
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,22,0.101298366991963
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,23,0.0976558464042854
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,24,0.099157436071923
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,25,0.0967450176610555
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,26,0.0944291142528903
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,27,0.0943697268733976
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,28,0.0934387397745406
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,29,0.0918765478784645
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,30,0.0911073623764882
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,31,0.0909015313141995
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,32,0.0885277983957547
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,33,0.0892632664785157
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,34,0.0875490722792307
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,35,0.0856085481528613
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,36,0.0856775417070347
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,37,0.085823804899665
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,38,0.0845108140104155
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,39,0.0849225926920515
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,40,0.0834877557282827
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,41,0.0836065272576458
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,42,0.0833822175215506
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,43,0.083190706037017
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,44,0.082422461383133
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,45,0.0832659449868068
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,46,0.0829269931368711
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,47,0.0825200617293742
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,48,0.0824366845513734
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,49,0.0821377728353276
2,mamba2,vanilla,14m_mamba2_causal_vanilla_seed42,50,0.0823894322707307
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,1,0.3829258425412931
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,2,0.2485554739967129
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,3,0.2049737529923459
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,4,0.17389217578683
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,5,0.1530744425981096
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,6,0.1425663569790914
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,7,0.132218346740217
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,8,0.1235672091989335
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,9,0.1181598568236234
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,10,0.1092660800903641
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,11,0.1068035202299412
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,12,0.1022092182825612
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,13,0.0998085816178456
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,14,0.0944722530414343
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,15,0.0928611858019223
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,16,0.0899979084819309
2,mamba2,MSDC,14m_mamba2_causal_multidil_v2_seed42,17,0.0898471602862829
